7.260726072607260884e-01,4.482758620689655249e-01,0.000000000000000000e+00
6.831683168316832200e-01,3.448275862068965747e-01,0.000000000000000000e+00
6.386138613861386260e-01,2.758620689655172376e-01,0.000000000000000000e+00
6.122112211221122369e-01,5.517241379310344751e-01,0.000000000000000000e+00
5.932343234323432801e-01,2.758620689655172376e-01,0.000000000000000000e+00
5.676567656765676428e-01,3.793103448275861878e-01,0.000000000000000000e+00
5.651815181518151654e-01,2.758620689655172376e-01,0.000000000000000000e+00
5.684818481848185057e-01,2.068965517241379282e-01,0.000000000000000000e+00
5.594059405940594587e-01,2.413793103448275967e-01,0.000000000000000000e+00
5.437293729372937312e-01,2.758620689655172376e-01,0.000000000000000000e+00
5.239273927392739116e-01,2.758620689655172376e-01,0.000000000000000000e+00
4.958745874587458524e-01,2.068965517241379282e-01,0.000000000000000000e+00
4.686468646864686560e-01,3.103448275862069061e-01,0.000000000000000000e+00
4.504950495049505066e-01,1.724137931034482873e-01,0.000000000000000000e+00
4.282178217821782096e-01,1.034482758620689641e-01,0.000000000000000000e+00
4.216171617161716401e-01,2.758620689655172376e-01,0.000000000000000000e+00
4.166666666666666852e-01,3.103448275862069061e-01,0.000000000000000000e+00
4.117161716171617303e-01,3.103448275862069061e-01,0.000000000000000000e+00
4.100660066006600601e-01,2.413793103448275967e-01,0.000000000000000000e+00
4.117161716171617303e-01,2.413793103448275967e-01,0.000000000000000000e+00
4.059405940594059681e-01,4.137931034482758563e-01,4.000000000000000000e+00
4.009900990099010132e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.919141914191419107e-01,6.206896551724138122e-01,1.000000000000000000e+00
4.026402640264026278e-01,2.758620689655172376e-01,0.000000000000000000e+00
4.108910891089108675e-01,4.137931034482758563e-01,4.000000000000000000e+00
4.100660066006600601e-01,4.482758620689655249e-01,4.000000000000000000e+00
4.092409240924092528e-01,2.068965517241379282e-01,0.000000000000000000e+00
4.042904290429042979e-01,2.068965517241379282e-01,0.000000000000000000e+00
4.009900990099010132e-01,3.103448275862069061e-01,4.000000000000000000e+00
4.042904290429042979e-01,2.413793103448275967e-01,0.000000000000000000e+00
4.051155115511551053e-01,3.793103448275861878e-01,4.000000000000000000e+00
4.042904290429042979e-01,4.137931034482758563e-01,4.000000000000000000e+00
4.001650165016501504e-01,1.724137931034482873e-01,0.000000000000000000e+00
4.067656765676567754e-01,2.068965517241379282e-01,0.000000000000000000e+00
4.026402640264026278e-01,3.793103448275861878e-01,4.000000000000000000e+00
4.034653465346534906e-01,3.103448275862069061e-01,4.000000000000000000e+00
4.075907590759075827e-01,2.068965517241379282e-01,0.000000000000000000e+00
4.059405940594059681e-01,3.448275862068965747e-01,4.000000000000000000e+00
4.001650165016501504e-01,3.448275862068965747e-01,4.000000000000000000e+00
4.001650165016501504e-01,3.793103448275861878e-01,4.000000000000000000e+00
3.976897689768976729e-01,4.137931034482758563e-01,4.000000000000000000e+00
3.927392739273927180e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.985148514851485357e-01,2.413793103448275967e-01,0.000000000000000000e+00
4.051155115511551053e-01,2.068965517241379282e-01,0.000000000000000000e+00
4.026402640264026278e-01,2.068965517241379282e-01,0.000000000000000000e+00
4.026402640264026278e-01,1.724137931034482873e-01,0.000000000000000000e+00
4.009900990099010132e-01,2.758620689655172376e-01,0.000000000000000000e+00
4.067656765676567754e-01,2.758620689655172376e-01,0.000000000000000000e+00
3.993399339933993430e-01,4.137931034482758563e-01,4.000000000000000000e+00
3.960396039603960583e-01,4.137931034482758563e-01,4.000000000000000000e+00
3.927392739273927180e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.952145214521451955e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.902640264026402406e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.943894389438943882e-01,2.413793103448275967e-01,0.000000000000000000e+00
3.960396039603960583e-01,2.068965517241379282e-01,0.000000000000000000e+00
3.927392739273927180e-01,2.068965517241379282e-01,0.000000000000000000e+00
3.927392739273927180e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.927392739273927180e-01,3.793103448275861878e-01,4.000000000000000000e+00
3.927392739273927180e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.960396039603960583e-01,2.068965517241379282e-01,0.000000000000000000e+00
3.952145214521451955e-01,3.793103448275861878e-01,4.000000000000000000e+00
3.894389438943894333e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.910891089108911034e-01,4.482758620689655249e-01,4.000000000000000000e+00
3.919141914191419107e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.828382838283828637e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.910891089108911034e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.894389438943894333e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.877887788778877631e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.869636963696369558e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.886138613861386260e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.820132013201320009e-01,1.034482758620689641e-01,2.000000000000000000e+00
3.811881188118811936e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.762376237623762387e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.844884488448844784e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.820132013201320009e-01,5.172413793103448620e-01,1.000000000000000000e+00
3.811881188118811936e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.737623762376237613e-01,1.724137931034482873e-01,2.000000000000000000e+00
3.729372937293729540e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.770627062706270460e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.770627062706270460e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.762376237623762387e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.729372937293729540e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.712871287128712838e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.712871287128712838e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.778877887788779089e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.745874587458745686e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.762376237623762387e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.704620462046204765e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.721122112211220911e-01,3.793103448275861878e-01,4.000000000000000000e+00
3.696369636963696137e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.655115511551155216e-01,3.793103448275861878e-01,4.000000000000000000e+00
3.663366336633663289e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.679867986798679991e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.646864686468646588e-01,3.793103448275861878e-01,4.000000000000000000e+00
3.671617161716171363e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.696369636963696137e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.671617161716171363e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.663366336633663289e-01,1.724137931034482873e-01,2.000000000000000000e+00
3.638613861386138515e-01,1.724137931034482873e-01,2.000000000000000000e+00
3.589108910891088966e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.613861386138613740e-01,4.482758620689655249e-01,4.000000000000000000e+00
3.613861386138613740e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.663366336633663289e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.597359735973597594e-01,3.793103448275861878e-01,4.000000000000000000e+00
3.589108910891088966e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.589108910891088966e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.556105610561056118e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.539603960396039417e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.481848184818481795e-01,4.137931034482758563e-01,4.000000000000000000e+00
3.473597359735973722e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.457095709570957021e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.473597359735973722e-01,4.827586206896551935e-01,4.000000000000000000e+00
3.514851485148514643e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.514851485148514643e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.490099009900989868e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.498349834983498496e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.465346534653465094e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.490099009900989868e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.481848184818481795e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.506600660066006570e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.473597359735973722e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.465346534653465094e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.523102310231023271e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.457095709570957021e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.490099009900989868e-01,3.793103448275861878e-01,4.000000000000000000e+00
3.506600660066006570e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.473597359735973722e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.481848184818481795e-01,4.137931034482758563e-01,4.000000000000000000e+00
3.457095709570957021e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.448844884488448947e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.473597359735973722e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.506600660066006570e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.514851485148514643e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.490099009900989868e-01,4.827586206896551935e-01,4.000000000000000000e+00
3.440594059405940319e-01,4.137931034482758563e-01,4.000000000000000000e+00
3.432343234323432246e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.481848184818481795e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.481848184818481795e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.490099009900989868e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.465346534653465094e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.457095709570957021e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.473597359735973722e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.432343234323432246e-01,4.482758620689655249e-01,4.000000000000000000e+00
3.424092409240924173e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.432343234323432246e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.440594059405940319e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.407590759075907472e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.382838283828382697e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.424092409240924173e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.399339933993399399e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.399339933993399399e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.415841584158416100e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.382838283828382697e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.424092409240924173e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.415841584158416100e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.424092409240924173e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.407590759075907472e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.415841584158416100e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.424092409240924173e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.424092409240924173e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.440594059405940319e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.448844884488448947e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.465346534653465094e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.440594059405940319e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.448844884488448947e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.407590759075907472e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.415841584158416100e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.415841584158416100e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.399339933993399399e-01,4.137931034482758563e-01,4.000000000000000000e+00
3.391089108910891325e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.333333333333333148e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.366336633663366551e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.391089108910891325e-01,4.482758620689655249e-01,4.000000000000000000e+00
3.415841584158416100e-01,4.137931034482758563e-01,4.000000000000000000e+00
3.473597359735973722e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.457095709570957021e-01,2.068965517241379282e-01,4.000000000000000000e+00
3.432343234323432246e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.432343234323432246e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.391089108910891325e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.424092409240924173e-01,1.724137931034482873e-01,4.000000000000000000e+00
3.457095709570957021e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.465346534653465094e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.448844884488448947e-01,2.758620689655172376e-01,4.000000000000000000e+00
3.506600660066006570e-01,2.413793103448275967e-01,4.000000000000000000e+00
3.514851485148514643e-01,1.379310344827586188e-01,2.000000000000000000e+00
3.498349834983498496e-01,3.103448275862069061e-01,4.000000000000000000e+00
4.876237623762376128e-01,4.827586206896551935e-01,0.000000000000000000e+00
5.239273927392739116e-01,5.862068965517240882e-01,1.000000000000000000e+00
4.579207920792079389e-01,5.862068965517240882e-01,1.000000000000000000e+00
4.397689768976897895e-01,6.206896551724138122e-01,1.000000000000000000e+00
5.577557755775577331e-01,6.551724137931034253e-01,1.000000000000000000e+00
6.320132013201320564e-01,6.551724137931034253e-01,3.000000000000000000e+00
5.198019801980198196e-01,7.241379310344827624e-01,1.000000000000000000e+00
5.305280528052804812e-01,5.172413793103448620e-01,0.000000000000000000e+00
6.146864686468647143e-01,5.172413793103448620e-01,0.000000000000000000e+00
5.429042904290428684e-01,5.172413793103448620e-01,0.000000000000000000e+00
5.371287128712871617e-01,4.827586206896551935e-01,0.000000000000000000e+00
5.651815181518151654e-01,5.517241379310344751e-01,0.000000000000000000e+00
4.801980198019801804e-01,4.482758620689655249e-01,0.000000000000000000e+00
5.808580858085808929e-01,6.206896551724138122e-01,3.000000000000000000e+00
5.833333333333333703e-01,7.241379310344827624e-01,1.000000000000000000e+00
5.495049504950495489e-01,3.448275862068965747e-01,0.000000000000000000e+00
6.344884488448845339e-01,5.862068965517240882e-01,3.000000000000000000e+00
6.031353135313531899e-01,4.137931034482758563e-01,0.000000000000000000e+00
6.608910891089109230e-01,5.517241379310344751e-01,3.000000000000000000e+00
6.930693069306930187e-01,5.862068965517240882e-01,3.000000000000000000e+00
6.740924092409240620e-01,3.793103448275861878e-01,0.000000000000000000e+00
6.394389438943894888e-01,4.137931034482758563e-01,0.000000000000000000e+00
6.361386138613861485e-01,1.724137931034482873e-01,0.000000000000000000e+00
6.575907590759075827e-01,4.827586206896551935e-01,0.000000000000000000e+00
7.986798679867986861e-01,6.206896551724138122e-01,3.000000000000000000e+00
6.963696369636963590e-01,4.482758620689655249e-01,0.000000000000000000e+00
6.658415841584158779e-01,5.517241379310344751e-01,3.000000000000000000e+00
7.417491749174917048e-01,1.034482758620689641e-01,0.000000000000000000e+00
6.938943894389438816e-01,5.172413793103448620e-01,0.000000000000000000e+00
6.006600660066007125e-01,2.758620689655172376e-01,0.000000000000000000e+00
6.311881188118811936e-01,5.172413793103448620e-01,0.000000000000000000e+00
6.237623762376237613e-01,4.137931034482758563e-01,0.000000000000000000e+00
6.336633663366336711e-01,5.862068965517240882e-01,3.000000000000000000e+00
6.105610561056105112e-01,4.137931034482758563e-01,0.000000000000000000e+00
5.825082508250825075e-01,6.206896551724138122e-01,3.000000000000000000e+00
5.338283828382838214e-01,6.551724137931034253e-01,1.000000000000000000e+00
6.130363036303629887e-01,6.896551724137931494e-01,3.000000000000000000e+00
7.202970297029702706e-01,5.172413793103448620e-01,3.000000000000000000e+00
7.516501650165016146e-01,4.137931034482758563e-01,0.000000000000000000e+00
6.600660066006600601e-01,8.620689655172413257e-01,3.000000000000000000e+00
6.146864686468647143e-01,6.896551724137931494e-01,3.000000000000000000e+00
5.750825082508250752e-01,6.896551724137931494e-01,1.000000000000000000e+00
5.734323432343234606e-01,6.206896551724138122e-01,3.000000000000000000e+00
5.651815181518151654e-01,7.241379310344827624e-01,1.000000000000000000e+00
5.198019801980198196e-01,6.896551724137931494e-01,1.000000000000000000e+00
5.074257425742574323e-01,6.551724137931034253e-01,1.000000000000000000e+00
4.430693069306930743e-01,7.586206896551723755e-01,1.000000000000000000e+00
4.306930693069306870e-01,6.896551724137931494e-01,1.000000000000000000e+00
4.240924092409241175e-01,7.241379310344827624e-01,1.000000000000000000e+00
4.282178217821782096e-01,5.517241379310344751e-01,1.000000000000000000e+00
4.240924092409241175e-01,6.206896551724138122e-01,1.000000000000000000e+00
4.290429042904290169e-01,5.862068965517240882e-01,1.000000000000000000e+00
4.744224422442244182e-01,7.586206896551723755e-01,1.000000000000000000e+00
5.313531353135313440e-01,7.241379310344827624e-01,1.000000000000000000e+00
5.726072607260725977e-01,7.586206896551723755e-01,1.000000000000000000e+00
6.023102310231023271e-01,4.827586206896551935e-01,0.000000000000000000e+00
8.077557755775577331e-01,8.965517241379310498e-01,3.000000000000000000e+00
8.704620462046204210e-01,7.586206896551723755e-01,3.000000000000000000e+00
1.000000000000000000e+00,9.310344827586206629e-01,3.000000000000000000e+00
5.940594059405940319e-01,6.206896551724138122e-01,3.000000000000000000e+00
4.818481848184818506e-01,6.551724137931034253e-01,1.000000000000000000e+00
4.603960396039604164e-01,6.551724137931034253e-01,1.000000000000000000e+00
4.595709570957095536e-01,7.931034482758620996e-01,1.000000000000000000e+00
4.537953795379537913e-01,6.896551724137931494e-01,1.000000000000000000e+00
4.587458745874587462e-01,6.551724137931034253e-01,1.000000000000000000e+00
4.026402640264026278e-01,5.172413793103448620e-01,1.000000000000000000e+00
3.613861386138613740e-01,3.448275862068965747e-01,4.000000000000000000e+00
3.481848184818481795e-01,5.862068965517240882e-01,1.000000000000000000e+00
3.391089108910891325e-01,3.103448275862069061e-01,4.000000000000000000e+00
3.366336633663366551e-01,4.827586206896551935e-01,4.000000000000000000e+00
3.341584158415841777e-01,6.206896551724138122e-01,1.000000000000000000e+00
3.341584158415841777e-01,7.241379310344827624e-01,1.000000000000000000e+00
3.407590759075907472e-01,4.482758620689655249e-01,4.000000000000000000e+00
